subject	Name	Domain	Acceleration	Instrument	Jerk	Magnitude	Variable	count	average
22	tGravityAcc-mean()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	321	0.609390874922118
22	tGravityAcc-mean()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	321	0.0315098683115265
22	tGravityAcc-mean()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	321	0.23588786398215
22	tGravityAcc-std()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	321	-0.95850446411215
22	tGravityAcc-std()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	321	-0.957323093436449
22	tGravityAcc-std()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	321	-0.939081026109034
22	tGravityAccMag-mean()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	321	-0.504099198287601
22	tGravityAccMag-std()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	321	-0.595953853592586
23	NA	Time1	NA	Accelerometer1	fJerk1	NA	SD1	184140	-0.477702696317041
23	fBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	372	-0.599080886430645
23	fBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	372	-0.548483208943548
23	fBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	372	-0.49021281618414
23	fBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	372	-0.633839114436559
23	fBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	372	-0.554471679592177
23	fBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	372	-0.474767543716048
23	fBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	372	-0.617521836605645
23	fBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	372	-0.628231338392742
23	fBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	372	-0.578870810235484
23	fBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	372	-0.635054351475538
23	fBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	372	-0.636977610060753
23	fBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	372	-0.627540367652688
23	fBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	372	-0.529029284118011
23	fBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	372	-0.657048917971505
23	fBodyBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	372	-0.542663319457527
23	fBodyBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	372	-0.583832309145968
23	fBodyBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	372	-0.584111049810215
23	fBodyBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	372	-0.593735302105376
23	fBodyBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	372	-0.534657191683602
23	fBodyBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	372	-0.632288527203763
23	fBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	372	-0.685136501518817
23	fBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	372	-0.497783811010484
23	fBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	372	-0.617685416736559
23	fBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	372	-0.779197054064516
23	fBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	372	-0.50785054741371
23	fBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	372	-0.644131036807258
23	tBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	372	0.273493254730108
23	tBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	372	-0.019589258786828
23	tBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	372	-0.109093982385242
23	tBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	372	-0.622594039757258
23	tBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	372	-0.532078546615699
23	tBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	372	-0.450557203409946
23	tBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	372	0.0778588215843817
23	tBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	372	0.0200470964972984
23	tBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	372	-0.000717680881887096
23	tBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	372	-0.608183751830914
23	tBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	372	-0.61898123051828
23	tBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	372	-0.603048769571532
23	tBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	372	-0.58640067170914
23	tBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	372	-0.55872531418629
23	tBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	372	-0.532754757205108
23	tBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	372	-0.56557562579215
23	tBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	372	-0.0220890418013172
23	tBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	372	-0.0825972963754032
23	tBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	372	0.074694942324328
23	tBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	372	-0.755738625241936
23	tBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	372	-0.500338191139785
23	tBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	372	-0.609683451821774
23	tBodyGyroJerk-mean()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	372	-0.0966990737225806
23	tBodyGyroJerk-mean()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	372	-0.0432722741798387
23	tBodyGyroJerk-mean()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	372	-0.0621959093526344
23	tBodyGyroJerk-std()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	372	-0.728692138333333
23	tBodyGyroJerk-std()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	372	-0.546043593651882
23	tBodyGyroJerk-std()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	372	-0.740518145887097
23	tBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	372	-0.623412641977151
23	tBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	372	-0.573942888021613
23	tBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	372	-0.544207964433387
23	tBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	372	-0.541949073660753
23	tGravityAcc-mean()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	372	0.662324737580645
23	tGravityAcc-mean()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	372	0.0146209197354839
23	tGravityAcc-mean()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	372	0.0518662466372043
23	tGravityAcc-std()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	372	-0.964393040295699
23	tGravityAcc-std()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	372	-0.960318907096774
23	tGravityAcc-std()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	372	-0.934236146612903
23	tGravityAccMag-mean()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	372	-0.532754757205108
23	tGravityAccMag-std()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	372	-0.56557562579215
24	NA	Time1	NA	Accelerometer1	fJerk1	NA	SD1	188595	-0.530716802970162
24	fBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	381	-0.707613779580052
24	fBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	381	-0.611509042586877
24	fBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	381	-0.65585899482231
24	fBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	381	-0.664356691751496
24	fBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	381	-0.594676790059055
24	fBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	381	-0.655360521446194
24	fBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	381	-0.752245372493438
24	fBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	381	-0.703641614506562
24	fBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	381	-0.719655747391076
24	fBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	381	-0.751378154304462
24	fBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	381	-0.688280461860892
24	fBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	381	-0.751628687821522
24	fBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	381	-0.650121872273806
24	fBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	381	-0.705928425819685
24	fBodyBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	381	-0.696845583388451
24	fBodyBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	381	-0.682447145993307
24	fBodyBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	381	-0.795019165380577
24	fBodyBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	381	-0.796157264514436
24	fBodyBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	381	-0.754131617480315
24	fBodyBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	381	-0.782076276167979
24	fBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	381	-0.722607377748032
24	fBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	381	-0.753710479580053
24	fBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	381	-0.70948857687664
24	fBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	381	-0.794063529133858
24	fBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	381	-0.771969808976378
24	fBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	381	-0.735749934304462
24	tBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	381	0.276767046391076
24	tBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	381	-0.0176822460103884
24	tBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	381	-0.107914503687664
24	tBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	381	-0.675459176298425
24	tBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	381	-0.582490655185302
24	tBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	381	-0.636497458900262
24	tBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	381	0.0784735003467192
24	tBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	381	0.00396900308574016
24	tBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	381	-0.00700960558805774
24	tBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	381	-0.74030054488189
24	tBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	381	-0.685979796261942
24	tBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	381	-0.736374232574803
24	tBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	381	-0.713667423769029
24	tBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	381	-0.689391189346457
24	tBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	381	-0.620032665162467
24	tBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	381	-0.650862147810236
24	tBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	381	-0.0212578096847769
24	tBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	381	-0.0782440202677165
24	tBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	381	0.0841740375981627
24	tBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	381	-0.776199049939633
24	tBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	381	-0.763365457296588
24	tBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	381	-0.708251676335958
24	tBodyGyroJerk-mean()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	381	-0.0998294248142257
24	tBodyGyroJerk-mean()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	381	-0.0390749421383202
24	tBodyGyroJerk-mean()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	381	-0.0552987683401575
24	tBodyGyroJerk-std()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	381	-0.764490030609974
24	tBodyGyroJerk-std()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	381	-0.792718702440945
24	tBodyGyroJerk-std()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	381	-0.796816516614173
24	tBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	381	-0.791646550787402
24	tBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	381	-0.788997850813648
24	tBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	381	-0.682447212750656
24	tBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	381	-0.742983126606299
24	tGravityAcc-mean()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	381	0.69498126808399
24	tGravityAcc-mean()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	381	0.0729509702152231
24	tGravityAcc-mean()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	381	0.0623227714146982
24	tGravityAcc-std()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	381	-0.975329699658793
24	tGravityAcc-std()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	381	-0.96089816664042
24	tGravityAcc-std()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	381	-0.955724566194226
24	tGravityAccMag-mean()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	381	-0.620032665162467
24	tGravityAccMag-std()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	381	-0.650862147810236
25	NA	Time1	NA	Accelerometer1	fJerk1	NA	SD1	202455	-0.543880776611511
25	fBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	409	-0.748416509682152
25	fBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	409	-0.600027697242054
25	fBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	409	-0.738509947579462
25	fBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	409	-0.705223686579951
25	fBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	409	-0.529064652290954
25	fBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	409	-0.630224637674572
25	fBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	409	-0.804144642836186
25	fBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	409	-0.740570312249389
25	fBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	409	-0.849504849486553
25	fBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	409	-0.807712525721271
25	fBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	409	-0.721707668572127
25	fBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	409	-0.870541516210269
25	fBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	409	-0.69501971
25	fBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	409	-0.695367928718826
25	fBodyBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	409	-0.779190075892421
25	fBodyBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	409	-0.783547229755501
25	fBodyBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	409	-0.875970674743276
25	fBodyBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	409	-0.877714953691932
25	fBodyBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	409	-0.754236109755501
25	fBodyBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	409	-0.697213120366748
25	fBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	409	-0.672197763601467
25	fBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	409	-0.81313379207824
25	fBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	409	-0.746832213594132
25	fBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	409	-0.690398481943765
25	fBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	409	-0.723584437530562
25	fBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	409	-0.771208929095354
25	tBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	409	0.275301467772127
25	tBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	409	-0.0193221769314914
25	tBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	409	-0.10962903098044
25	tBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	409	-0.716264537547677
25	tBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	409	-0.531421035602689
25	tBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	409	-0.64709556105868
25	tBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	409	0.0817657442063814
25	tBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	409	0.00638633884442543
25	tBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	409	-0.010346171499489
25	tBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	409	-0.79682335007335
25	tBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	409	-0.722502919364303
25	tBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	409	-0.860669382640587
25	tBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	409	-0.783445354474328
25	tBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	409	-0.780451867848411
25	tBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	409	-0.583377749713936
25	tBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	409	-0.659015505611247
25	tBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	409	-0.00298151164792176
25	tBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	409	-0.083900354157824
25	tBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	409	0.0993606079900489
25	tBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	409	-0.683131970775061
25	tBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	409	-0.752261013276284
25	tBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	409	-0.74741022
25	tBodyGyroJerk-mean()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	409	-0.108263884562298
25	tBodyGyroJerk-mean()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	409	-0.0389884753435208
25	tBodyGyroJerk-mean()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	409	-0.0555782223647433
25	tBodyGyroJerk-std()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	409	-0.768682473178484
25	tBodyGyroJerk-std()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	409	-0.902628080757946
25	tBodyGyroJerk-std()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	409	-0.831848667286064
25	tBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	409	-0.849630706259169
25	tBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	409	-0.872776184449878
25	tBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	409	-0.625733064258924
25	tBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	409	-0.68515279467066
25	tGravityAcc-mean()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	409	0.672386622127139
25	tGravityAcc-mean()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	409	0.0471601427530562
25	tGravityAcc-mean()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	409	0.239226040930391
25	tGravityAcc-std()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	409	-0.950017091344743
25	tGravityAcc-std()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	409	-0.901088770963325
25	tGravityAcc-std()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	409	-0.880682330706601
25	tGravityAccMag-mean()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	409	-0.583377749713936
25	tGravityAccMag-std()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	409	-0.659015505611247
26	NA	Time1	NA	Accelerometer1	fJerk1	NA	SD1	194040	-0.529569168938449
26	fBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	392	-0.65109030186199
26	fBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	392	-0.610425833240306
26	fBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	392	-0.724046087155612
26	fBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	392	-0.61349959767602
26	fBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	392	-0.600274809826276
26	fBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	392	-0.718490475765306
26	fBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	392	-0.699413168295663
26	fBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	392	-0.696726473912755
26	fBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	392	-0.76956529125
26	fBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	392	-0.694314518927551
26	fBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	392	-0.6803580612
26	fBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	392	-0.78604912494898
26	fBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	392	-0.6317569828625
26	fBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	392	-0.673917799546684
26	fBodyBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	392	-0.679278323637755
26	fBodyBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	392	-0.678025758312755
26	fBodyBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	392	-0.823865297193878
26	fBodyBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	392	-0.823991408418367
26	fBodyBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	392	-0.770504884821429
26	fBodyBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	392	-0.782624320831633
26	fBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	392	-0.703109561068878
26	fBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	392	-0.799353075357143
26	fBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	392	-0.689404846813775
26	fBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	392	-0.78740310059949
26	fBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	392	-0.803635337372449
26	fBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	392	-0.735942384438775
26	tBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	392	0.2730365808625
26	tBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	392	-0.0161687277463495
26	tBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	392	-0.107637894928571
26	tBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	392	-0.623101031168367
26	tBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	392	-0.585967142418112
26	tBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	392	-0.70498062744898
26	tBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	392	0.0808743261341837
26	tBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	392	0.00767709978181122
26	tBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	392	-0.00724891943768878
